Output from Radio_Raw_Data_Test.ino
7/9/15
Used MoteinoMega that was located on kitchen table
Davis ISS had a new battery
Changed ID to 1 to see if CRC errors would get better, but it didn't help
got an error every 130 seconds on average
Packet interval was set too 2562



Davis ISS Radio test for MoteinoMega
RxTime	RSSI	chan	crc err	ID	packet
2561	-68	20	11	1	A0 00 8B D6 29 00 49 45 
RxTime	RSSI	chan	crc err	ID	packet
2561	-67	21	11	1	80 00 8B 2B 49 00 D6 64 
2548	-73	22	11	1	E0 00 8B 80 01 00 40 74 
2561	-67	23	11	1	50 00 8B FF 71 00 47 B8 
2561	-69	24	11	1	A0 00 8B D6 29 00 49 45 
2561	-64	25	11	1	80 00 8B 2B 49 00 D6 64 
2561	-66	26	11	1	E0 00 8B 80 01 00 40 74 
2562	-70	27	11	1	50 00 8B FF 71 00 47 B8 
2561	-69	28	11	1	60 00 8B FF C1 00 76 39 
2561	-67	29	11	1	80 00 8B 2B 49 00 D6 64 
2561	-66	30	11	1	E0 01 8B 80 00 00 D9 14 
2561	-70	31	11	1	50 00 8B FF 70 00 74 89 
2562	-71	32	11	1	40 00 8B FF C0 00 70 00 
2561	-75	33	11	1	80 00 83 2B 49 00 53 A7 
2561	-73	34	11	1	E0 02 6B 80 03 00 E6 7F 
2561	-74	35	11	1	50 05 68 FF 71 00 7B D9 
2561	-64	36	11	1	90 06 86 06 01 08 F9 19 
2561	-71	37	11	1	80 04 77 2B 49 00 8F 1D 
2561	-71	38	11	1	E0 04 6D 80 03 00 0C 63 
2561	-69	39	11	1	50 03 70 FF 72 00 7D 6B 
2562	-72	40	11	1	A0 01 7A D2 29 00 D6 2D 
2561	-68	41	11	1	80 00 7A 2B 49 00 3F 9D 
2561	-63	42	11	1	E0 00 7A 80 01 00 A9 8D 
Got CRC error. 1E E0 8F D5 C9 C0 30 F7    Seconds since last error: 189    Minutes running: 27.88

RxTime	RSSI	chan	crc err	ID	packet
69192	-64	18	12	1	80 00 7A 2B 39 00 37 C4 
2547	-59	19	12	1	E0 00 7A 80 01 00 A9 8D 
2562	-68	20	12	1	50 00 7A FF 71 00 AE 41 
2561	-64	21	12	1	40 00 7A FF C1 00 AA C8 
2561	-74	22	12	1	80 00 7A 2B 29 00 34 B7 
2561	-60	23	12	1	E0 00 7A 80 01 00 A9 8D 
2561	-65	24	12	1	50 00 7A FF 71 00 AE 41 
2561	-61	25	12	1	90 00 7A 06 01 28 C0 81 
2561	-66	26	12	1	80 00 7A 2B 29 00 34 B7 
2561	-66	27	12	1	E0 00 7A 80 01 00 A9 8D 
2562	-75	28	12	1	50 00 7A FF 71 00 AE 41 
2562	-62	29	12	1	A0 00 7A D4 29 00 CE DC 
2561	-66	30	12	1	80 00 7A 2B 29 00 34 B7 
2561	-67	31	12	1	E0 00 7A 80 01 00 A9 8D 
2561	-68	32	12	1	50 00 7A FF 71 00 AE 41 
2561	-63	33	12	1	A0 00 7A D4 29 00 CE DC 
2561	-60	34	12	1	80 00 7A 2B 29 00 34 B7 
2561	-66	35	12	1	E0 00 7A 80 01 00 A9 8D 
2561	-61	36	12	1	50 00 7A FF 71 00 AE 41 
2561	-65	37	12	1	60 00 7A FF C1 00 9F C0 
2561	-60	38	12	1	80 00 7A 2B 29 00 34 B7 
2561	-63	39	12	1	E0 00 7A 80 01 00 A9 8D 
RxTime	RSSI	chan	crc err	ID	packet
2561	-66	40	12	1	50 00 7A FF 71 00 AE 41 
2548	-60	41	12	1	40 00 7A FF C1 00 AA C8 
2561	-65	42	12	1	80 00 7A 2B 29 00 34 B7 
Got CRC error. AE CE F3 7C E5 9E 40 E5    Seconds since last error: 131    Minutes running: 30.07

Got CRC error. 40 66 9E 8C 12 AF E8 A8    Seconds since last error: 12    Minutes running: 30.28

17937	-64	49	14	1	A0 00 7A DB 29 00 E2 ED 
2561	-60	50	14	1	80 00 7A 2B 29 00 34 B7 
2561	-63	0	14	1	E0 00 7A 80 01 00 A9 8D 
2561	-62	1	14	1	50 00 7A FF 71 00 AE 41 
2561	-66	2	14	1	A0 00 7A DB 29 00 E2 ED 
2562	-68	3	14	1	80 00 7A 2B 29 00 34 B7 
2561	-68	4	14	1	E0 00 7A 80 01 00 A9 8D 
2561	-62	5	14	1	50 00 7A FF 71 00 AE 41 
2561	-63	6	14	1	60 00 7A FF C1 00 9F C0 
2561	-67	7	14	1	80 00 7A 2B 19 00 31 22 
2561	-59	8	14	1	E0 00 7A 80 01 00 A9 8D 
2561	-69	9	14	1	50 00 7A FF 71 00 AE 41 
2561	-65	10	14	1	40 00 7A FF C1 00 AA C8 
2561	-58	11	14	1	80 00 7A 2B 19 00 31 22 
2561	-68	12	14	1	E0 00 7A 80 01 00 A9 8D 
2561	-66	13	14	1	50 00 7A FF 71 00 AE 41 
2561	-62	14	14	1	90 00 7A 06 01 48 AC 27 
2561	-59	15	14	1	80 00 7A 2B 19 00 31 22 
2562	-67	16	14	1	E0 00 7A 80 01 00 A9 8D 
RxTime	RSSI	chan	crc err	ID	packet
2561	-67	17	14	1	50 00 7A FF 71 00 AE 41 
2549	-60	18	14	1	A0 00 7A E0 29 00 D7 B9 
2561	-62	19	14	1	80 00 7A 2B 19 00 31 22 
2561	-64	20	14	1	E0 01 7B 80 03 00 13 0A 
2562	-58	21	14	1	50 00 7B FF 73 00 BE 97 
2561	-65	22	14	1	A0 00 7B E0 2B 00 C7 6F 
2561	-62	23	14	1	80 00 7B 2B 1B 00 21 F4 
2561	-62	24	14	1	E0 00 7B 80 03 00 B9 5B 
2561	-59	25	14	1	50 00 7B FF 73 00 BE 97 
2561	-60	26	14	1	60 00 7B FF C3 00 8F 16 
2561	-67	27	14	1	80 00 7B 2B 1B 00 21 F4 
2561	-68	28	14	1	E0 00 7B 80 03 00 B9 5B 
2562	-62	29	14	1	50 00 7B FF 73 00 BE 97 
2561	-58	30	14	1	40 00 7B FF C3 00 BA 1E 
2561	-60	31	14	1	80 00 7B 2B 1B 00 21 F4 
2561	-66	32	14	1	E0 00 7B 80 03 00 B9 5B 
2561	-65	33	14	1	50 00 7B FF 73 00 BE 97 
2561	-58	34	14	1	90 00 7B 06 03 58 AE C0 
2561	-65	35	14	1	80 00 7B 2B 1B 00 21 F4 
2561	-64	36	14	1	E0 00 7B 80 03 00 B9 5B 
2561	-63	37	14	1	50 00 7B FF 73 00 BE 97 
2561	-58	38	14	1	A0 00 7B DA 2B 00 C5 0B 
RxTime	RSSI	chan	crc err	ID	packet
2561	-60	39	14	1	80 00 7B 2B 0B 00 22 87 
2547	-68	40	14	1	E0 00 7B 80 03 00 B9 5B 
2561	-57	41	14	1	50 00 7B FF 73 00 BE 97 
2563	-64	42	14	1	A0 00 7B DA 2B 00 C5 0B 
2561	-67	43	14	1	80 00 7B 2B 0B 00 22 87 
2561	-63	44	14	1	E0 00 7B 80 03 00 B9 5B 
2561	-64	45	14	1	50 00 7B FF 73 00 BE 97 
2561	-59	46	14	1	60 00 7B FF C3 00 8F 16 
2561	-65	47	14	1	80 00 7B 2B 0B 00 22 87 
2561	-61	48	14	1	E0 00 7B 80 03 00 B9 5B 
2561	-68	49	14	1	50 00 7B FF 73 00 BE 97 
2561	-63	50	14	1	40 00 7B FF C3 00 BA 1E 
2561	-63	0	14	1	80 00 7B 2B 0B 00 22 87 
2561	-61	1	14	1	E0 00 7B 80 03 00 B9 5B 
2561	-62	2	14	1	50 00 7B FF 73 00 BE 97 
2561	-67	3	14	1	90 00 7B 06 03 68 98 93 
2562	-72	4	14	1	80 00 7B 2B 0B 00 22 87 
2561	-63	5	14	1	E0 00 7B 80 03 00 B9 5B 
2561	-60	6	14	1	50 00 7B FF 73 00 BE 97 
2561	-64	7	14	1	A0 00 7B E5 2B 00 2C 9F 
2561	-59	8	14	1	80 00 7B 2B 0B 00 22 87 
2562	-67	9	14	1	E0 00 7B 80 03 00 B9 5B 
RxTime	RSSI	chan	crc err	ID	packet
2562	-64	10	14	1	50 00 7B FF 73 00 BE 97 
2548	-58	11	14	1	A0 00 7B E5 2B 00 2C 9F 
2561	-64	12	14	1	80 00 7B 2B 0B 00 22 87 
2561	-65	13	14	1	E0 00 7B 80 03 00 B9 5B 
2561	-59	14	14	1	50 00 7B FF 73 00 BE 97 
2561	-58	15	14	1	60 00 7B FF C3 00 8F 16 
2561	-65	16	14	1	80 00 7B 2B 0B 00 22 87 
2562	-64	17	14	1	E0 00 7B 80 03 00 B9 5B 
2561	-59	18	14	1	50 00 7B FF 73 00 BE 97 
2561	-60	19	14	1	40 00 7B FF C3 00 BA 1E 
2561	-63	20	14	1	80 00 7B 2B 0B 00 22 87 
2561	-59	21	14	1	E0 00 7B 80 03 00 B9 5B 
2561	-65	22	14	1	50 00 7B FF 73 00 BE 97 
2561	-65	23	14	1	90 00 7B 06 03 78 8A A2 
2561	-59	24	14	1	80 00 7B 2B 0B 00 22 87 
2561	-67	25	14	1	E0 00 7B 80 03 00 B9 5B 
2561	-57	26	14	1	50 00 7B FF 73 00 BE 97 
2561	-69	27	14	1	A0 00 7B D9 2B 00 9C 5B 
2561	-68	28	14	1	80 00 7B 2A FB 00 06 76 
2561	-66	29	14	1	E0 00 7B 80 03 00 B9 5B 
2562	-57	30	14	1	50 00 7B FF 73 00 BE 97 
2561	-62	31	14	1	A0 00 7B D9 2B 00 9C 5B 
RxTime	RSSI	chan	crc err	ID	packet
2561	-68	32	14	1	80 00 7B 2A FB 00 06 76 
2548	-71	33	14	1	E0 00 7B 80 03 00 B9 5B 
2561	-58	34	14	1	50 00 7B FF 73 00 BE 97 
2561	-70	35	14	1	60 00 7B FF C3 00 8F 16 
2561	-64	36	14	1	80 00 7B 2B 0B 00 22 87 
2561	-68	37	14	1	E0 00 7B 80 03 00 B9 5B 
2561	-59	38	14	1	50 00 7B FF 73 00 BE 97 
2561	-63	39	14	1	40 00 7B FF C3 00 BA 1E 
2561	-69	40	14	1	80 00 7B 2A FB 00 06 76 
2561	-61	41	14	1	E0 00 7B 80 03 00 B9 5B 
2561	-62	42	14	1	50 00 7B FF 73 00 BE 97 
Got CRC error. 3D 2E FB FD B8 98 27 47    Seconds since last error: 248    Minutes running: 34.42

69191	-65	18	15	1	E0 00 7B 80 03 00 B9 5B 
2561	-59	19	15	1	50 00 7B FF 73 00 BE 97 
2561	-64	20	15	1	A0 00 7B E0 2B 00 C7 6F 
2561	-58	21	15	1	80 00 7B 2A EB 00 05 05 
2561	-69	22	15	1	E0 00 7B 80 03 00 B9 5B 
2561	-63	23	15	1	50 00 7B FF 73 00 BE 97 
2561	-64	24	15	1	60 00 7B FF C3 00 8F 16 
2561	-62	25	15	1	80 00 7B 2A FB 00 06 76 
2561	-60	26	15	1	E0 00 7B 80 03 00 B9 5B 
2561	-68	27	15	1	50 00 7B FF 73 00 BE 97 
2561	-66	28	15	1	40 00 7B FF C3 00 BA 1E 
RxTime	RSSI	chan	crc err	ID	packet
2562	-62	29	15	1	80 00 7B 2A EB 00 05 05 
2548	-61	30	15	1	E0 00 7B 80 03 00 B9 5B 
2562	-62	31	15	1	50 00 7B FF 73 00 BE 97 
2561	-64	32	15	1	90 00 7B 04 03 97 E8 03 
2561	-68	33	15	1	80 00 7B 2A EB 00 05 05 
2561	-63	34	15	1	E0 00 7B 80 03 00 B9 5B 
2561	-63	35	15	1	50 00 7B FF 73 00 BE 97 
2561	-60	36	15	1	A0 00 7B DF 2B 00 2E FB 
2561	-64	37	15	1	80 00 7B 2A EB 00 05 05 
2561	-65	38	15	1	E0 00 7B 80 03 00 B9 5B 
2561	-62	39	15	1	50 00 7B FF 73 00 BE 97 
2561	-64	40	15	1	A0 00 7B DF 2B 00 2E FB 
2561	-58	41	15	1	80 00 7B 2A EB 00 05 05 
2561	-65	42	15	1	E0 00 7B 80 03 00 B9 5B 
2561	-67	43	15	1	50 00 7B FF 73 00 BE 97 
2562	-63	44	15	1	60 00 7B FF C3 00 8F 16 
2561	-66	45	15	1	80 00 7B 2A EB 00 05 05 
2561	-61	46	15	1	E0 00 7B 80 03 00 B9 5B 
2561	-63	47	15	1	50 00 7B FF 73 00 BE 97 
2561	-63	48	15	1	40 00 7B FF C3 00 BA 1E 
2561	-66	49	15	1	80 00 7B 2A EB 00 05 05 
2561	-62	50	15	1	E0 00 7B 80 03 00 B9 5B 
RxTime	RSSI	chan	crc err	ID	packet
2562	-61	0	15	1	50 00 7B FF 73 00 BE 97 
2549	-58	1	15	1	90 00 7B 01 03 68 1D 03 
2561	-63	2	15	1	80 00 7B 2A EB 00 05 05 
2562	-66	3	15	1	E0 00 7B 80 03 00 B9 5B 
2561	-68	4	15	1	50 00 7B FF 73 00 BE 97 
2561	-58	5	15	1	A0 00 7B DF 2B 00 2E FB 
2562	-58	6	15	1	80 00 7B 2A EB 00 05 05 
2561	-68	7	15	1	E0 00 7B 80 03 00 B9 5B 
2561	-66	8	15	1	50 00 7B FF 73 00 BE 97 
2561	-64	9	15	1	A0 00 7B DF 2B 00 2E FB 
2561	-67	10	15	1	80 00 7B 2A EB 00 05 05 
2562	-65	11	15	1	E0 00 7B 80 03 00 B9 5B 
2561	-65	12	15	1	50 00 7B FF 73 00 BE 97 
2561	-60	13	15	1	60 00 7B FF C3 00 8F 16 
2561	-63	14	15	1	80 00 7B 2A EB 00 05 05 
2561	-62	15	15	1	E0 00 7B 80 03 00 B9 5B 
2562	-68	16	15	1	50 00 7B FF 73 00 BE 97 
2561	-64	17	15	1	40 00 7B FF C3 00 BA 1E 
2561	-63	18	15	1	80 00 7B 2A EB 00 05 05 
2562	-63	19	15	1	E0 00 7B 80 03 00 B9 5B 
2561	-68	20	15	1	50 01 7B FF 72 00 27 F7 
2561	-58	21	15	1	90 00 7B 01 02 08 42 94 
RxTime	RSSI	chan	crc err	ID	packet
2562	-68	22	15	1	80 00 7B 2A EA 00 36 34 
2548	-63	23	15	1	E0 00 7B 80 02 00 8A 6A 
2562	-65	24	15	1	50 00 7B FF 72 00 8D A6 
2561	-60	25	15	1	A0 00 7B E2 2A 00 9A 3E 
2561	-59	26	15	1	80 00 7B 2A EA 00 36 34 
2561	-70	27	15	1	E0 00 7B 80 02 00 8A 6A 
2561	-66	28	15	1	50 00 7B FF 72 00 8D A6 
2561	-63	29	15	1	A0 00 7B E2 2A 00 9A 3E 
2561	-58	30	15	1	80 00 7B 2A EA 00 36 34 
2561	-62	31	15	1	E0 00 7B 80 02 00 8A 6A 
2563	-66	32	15	1	50 00 7B FF 72 00 8D A6 
2561	-67	33	15	1	60 00 7B FF C2 00 BC 27 
2561	-59	34	15	1	80 00 7B 2A EA 00 36 34 
2561	-69	35	15	1	E0 00 7B 80 02 00 8A 6A 
2561	-67	36	15	1	50 00 7B FF 72 00 8D A6 
2561	-65	37	15	1	40 00 7B FF C3 00 BA 1E 
2561	-59	38	15	1	80 00 7B 2A EB 00 05 05 
2561	-66	39	15	1	E0 00 7B 80 03 00 B9 5B 
2561	-64	40	15	1	50 00 7B FF 73 00 BE 97 
2561	-57	41	15	1	90 00 7B 01 03 18 63 94 
2561	-65	42	15	1	80 00 7B 2A EB 00 05 05 
Got CRC error. B2 B0 09 B6 D6 8E AA 87    Seconds since last error: 261    Minutes running: 38.78

69191	-58	18	16	1	A0 00 7B E5 2B 00 2C 9F 
RxTime	RSSI	chan	crc err	ID	packet
2561	-62	19	16	1	80 00 7B 2A EB 00 05 05 
2548	-67	20	16	1	E0 00 7B 80 03 00 B9 5B 
2561	-55	21	16	1	50 00 7B FF 73 00 BE 97 
2561	-66	22	16	1	60 00 7B FF C3 00 8F 16 
2561	-64	23	16	1	80 00 7B 2A EB 00 05 05 
2561	-62	24	16	1	E0 00 7B 80 03 00 B9 5B 
Got CRC error. 7F C8 73 FB E5 E3 A8 BE    Seconds since last error: 84    Minutes running: 40.18

Got CRC error. EE 1E B3 0D E2 1F F8 BA    Seconds since last error: 44    Minutes running: 40.92

51252	-61	44	18	1	E0 00 7B 80 03 00 B9 5B 
2561	-66	45	18	1	50 00 7B FF 73 00 BE 97 
2562	-58	46	18	1	40 00 7B FF C3 00 BA 1E 
2561	-65	47	18	1	80 00 7B 2A DB 00 00 90 
2561	-66	48	18	1	E0 00 7B 80 03 00 B9 5B 
2561	-68	49	18	1	50 00 7B FF 73 00 BE 97 
2561	-63	50	18	1	90 00 7B 01 03 48 39 61 
2562	-63	0	18	1	80 00 7B 2A DB 00 00 90 
2561	-63	1	18	1	E0 00 7B 80 03 00 B9 5B 
2561	-64	2	18	1	50 00 7B FF 73 00 BE 97 
2561	-66	3	18	1	A0 00 7B E0 2B 00 C7 6F 
2561	-74	4	18	1	80 00 7B 2A EB 00 05 05 
2562	-66	5	18	1	E0 00 7B 80 03 00 B9 5B 
2561	-59	6	18	1	50 00 7B FF 73 00 BE 97 
2561	-68	7	18	1	A0 00 7B E0 2B 00 C7 6F 
2561	-64	8	18	1	80 00 7B 2A DB 00 00 90 
RxTime	RSSI	chan	crc err	ID	packet
2561	-70	9	18	1	E0 00 7B 80 03 00 B9 5B 
2550	-65	10	18	1	50 00 7B FF 73 00 BE 97 
2561	-59	11	18	1	60 00 7B FF C3 00 8F 16 
2561	-75	12	18	1	80 00 7B 2A DB 00 00 90 
2562	-68	13	18	1	E0 00 7B 80 03 00 B9 5B 
2561	-64	14	18	1	50 00 7B FF 73 00 BE 97 
2561	-63	15	18	1	40 00 7B FF C3 00 BA 1E 
2561	-74	16	18	1	80 00 7B 2A DB 00 00 90 
2561	-68	17	18	1	E0 00 7B 80 03 00 B9 5B 
2561	-63	18	18	1	50 00 7B FF 73 00 BE 97 
2561	-65	19	18	1	90 00 7B 01 03 58 2B 50 
2561	-64	20	18	1	80 00 7B 2A DB 00 00 90 
2562	-60	21	18	1	E0 00 7B 80 03 00 B9 5B 
2561	-65	22	18	1	50 00 7B FF 73 00 BE 97 
2561	-62	23	18	1	A0 00 7B E5 2B 00 2C 9F 
2561	-63	24	18	1	80 00 7B 2A DB 00 00 90 
2561	-64	25	18	1	E0 00 7B 80 03 00 B9 5B 
2563	-63	26	18	1	50 00 7B FF 73 00 BE 97 
2561	-67	27	18	1	A0 00 7B E5 2B 00 2C 9F 
2561	-66	28	18	1	80 00 7B 2A DB 00 00 90 
2561	-63	29	18	1	E0 00 7B 80 03 00 B9 5B 
2561	-57	30	18	1	50 00 7B FF 73 00 BE 97 
RxTime	RSSI	chan	crc err	ID	packet
2561	-64	31	18	1	60 00 7B FF C3 00 8F 16 
2548	-67	32	18	1	80 00 7B 2A DB 00 00 90 
2561	-71	33	18	1	E0 00 7B 80 03 00 B9 5B 
2561	-58	34	18	1	50 00 7B FF 73 00 BE 97 
2561	-67	35	18	1	40 00 7B FF C3 00 BA 1E 
2561	-62	36	18	1	80 00 7B 2A DB 00 00 90 
2561	-67	37	18	1	E0 00 7B 80 03 00 B9 5B 
2561	-62	38	18	1	50 00 7B FF 73 00 BE 97 
2562	-64	39	18	1	90 00 7B 01 03 68 1D 03 
2561	-67	40	18	1	80 00 7B 2A DB 00 00 90 
2561	-61	41	18	1	E0 00 7B 80 03 00 B9 5B 
2561	-64	42	18	1	50 00 7B FF 73 00 BE 97 
Got CRC error. 0A DE 1F 9C FF 00 9A 16    Seconds since last error: 132    Minutes running: 43.13

69190	-65	18	19	1	E0 00 7B 80 03 00 B9 5B 
2561	-59	19	19	1	50 00 7B FF 73 00 BE 97 
2561	-69	20	19	1	60 00 7B FF C3 00 8F 16 
2561	-60	21	19	1	80 00 7B 2A CB 00 03 E3 
2561	-75	22	19	1	E0 00 7B 80 03 00 B9 5B 
2561	-65	23	19	1	50 00 7B FF 73 00 BE 97 
2561	-66	24	19	1	40 00 7B FF C3 00 BA 1E 
2561	-63	25	19	1	80 00 7B 2A DB 00 00 90 
2561	-63	26	19	1	E0 00 7B 80 03 00 B9 5B 
2562	-74	27	19	1	50 00 7B FF 73 00 BE 97 
RxTime	RSSI	chan	crc err	ID	packet
2561	-69	28	19	1	90 00 7B 01 03 88 E0 2D 
2549	-62	29	19	1	80 00 7B 2A DB 00 00 90 
2561	-63	30	19	1	E0 00 7B 80 03 00 B9 5B 
2561	-64	31	19	1	50 00 7B FF 73 00 BE 97 
2561	-67	32	19	1	A0 00 7B EC 2B 00 B2 0E 
2561	-74	33	19	1	80 00 7B 2A CB 00 03 E3 
2561	-65	34	19	1	E0 00 7B 80 03 00 B9 5B 
2561	-68	35	19	1	50 00 7B FF 73 00 BE 97 
2561	-60	36	19	1	A0 00 7B EC 2B 00 B2 0E 
2561	-65	37	19	1	80 00 7B 2A CB 00 03 E3 
2561	-65	38	19	1	E0 00 7B 80 03 00 B9 5B 
2561	-65	39	19	1	50 00 7B FF 73 00 BE 97 
2562	-69	40	19	1	60 00 7B FF C3 00 8F 16 
2561	-59	41	19	1	80 00 7B 2A CB 00 03 E3 
2561	-67	42	19	1	E0 00 7B 80 03 00 B9 5B 
2561	-66	43	19	1	50 00 7B FF 73 00 BE 97 
2561	-60	44	19	1	40 00 7B FF C3 00 BA 1E 
2561	-66	45	19	1	80 00 7B 2A CB 00 03 E3 
2561	-59	46	19	1	E0 00 7B 80 03 00 B9 5B 
2561	-64	47	19	1	50 00 7B FF 73 00 BE 97 
2561	-59	48	19	1	90 00 7B 01 03 98 F2 1C 
2561	-67	49	19	1	80 00 7B 2A CB 00 03 E3 
RxTime	RSSI	chan	crc err	ID	packet
2561	-62	50	19	1	E0 00 7B 80 03 00 B9 5B 
Got CRC error. A1 00 EE FD 9F 03 E0 7B    Seconds since last error: 153    Minutes running: 45.68

5110	-58	1	20	1	A0 00 7B ED 2B 00 85 3E 
2562	-63	2	20	1	80 00 7B 2A CB 00 03 E3 
2561	-68	3	20	1	E0 00 7B 80 03 00 B9 5B 
2561	-65	4	20	1	50 00 7B FF 73 00 BE 97 
2561	-58	5	20	1	A0 00 7B ED 2B 00 85 3E 
2561	-59	6	20	1	80 00 7B 2A CB 00 03 E3 
2562	-67	7	20	1	E0 00 7B 80 03 00 B9 5B 
2561	-58	8	20	1	50 00 7B FF 73 00 BE 97 
2561	-65	9	20	1	60 00 7B FF C3 00 8F 16 
2561	-64	10	20	1	80 00 7B 2A CB 00 03 E3 
2561	-60	11	20	1	E0 00 7B 80 03 00 B9 5B 
Got CRC error. 70 00 7B FF 73 00 BE 97    Seconds since last error: 30    Minutes running: 46.19

5123	-64	13	21	1	40 00 7B FF C3 00 BA 1E 
2561	-60	14	21	1	80 00 7B 2A CB 00 03 E3 
2562	-61	15	21	1	E0 00 7B 80 03 00 B9 5B 
2561	-64	16	21	1	50 00 7B FF 73 00 BE 97 
2561	-63	17	21	1	90 00 7B 00 03 08 46 95 
2561	-60	18	21	1	80 00 7B 2A CB 00 03 E3 
2561	-63	19	21	1	E0 00 7B 80 03 00 B9 5B 
2562	-63	20	21	1	50 00 7B FF 73 00 BE 97 
2561	-58	21	21	1	A0 00 7B F0 2B 00 84 0C 
2561	-64	22	21	1	80 00 7B 2A CB 00 03 E3 
RxTime	RSSI	chan	crc err	ID	packet
2562	-64	23	21	1	E0 00 7B 80 03 00 B9 5B 
2548	-60	24	21	1	50 00 7B FF 73 00 BE 97 
2561	-59	25	21	1	A0 00 7B F0 2B 00 84 0C 
2561	-59	26	21	1	80 00 7B 2A CB 00 03 E3 
2561	-69	27	21	1	E0 00 7B 80 03 00 B9 5B 
2562	-63	28	21	1	50 00 7B FF 73 00 BE 97 
2561	-62	29	21	1	60 00 7B FF C3 00 8F 16 
2561	-58	30	21	1	80 00 7B 2A CB 00 03 E3 
2561	-61	31	21	1	E0 00 7B 80 03 00 B9 5B 
2561	-66	32	21	1	50 00 7B FF 73 00 BE 97 
2561	-68	33	21	1	40 00 7B FF C3 00 BA 1E 
2561	-60	34	21	1	80 00 7B 2A CB 00 03 E3 
2562	-68	35	21	1	E0 00 7B 80 03 00 B9 5B 
2561	-62	36	21	1	50 00 7B FF 73 00 BE 97 
2561	-64	37	21	1	90 00 7B 00 03 08 46 95 
2561	-63	38	21	1	80 00 7B 2A CB 00 03 E3 
2561	-65	39	21	1	E0 00 7B 80 03 00 B9 5B 
2561	-64	40	21	1	50 00 7B FF 73 00 BE 97 
2561	-58	41	21	1	A0 00 7B F4 2B 00 58 CC 
2561	-64	42	21	1	80 00 7B 2A CB 00 03 E3 
Got CRC error. 4C 35 21 3B 7C 9C 69 9C    Seconds since last error: 77    Minutes running: 47.49

69191	-58	18	22	1	60 00 7B FF C3 00 8F 16 
2561	-61	19	22	1	80 00 7B 2A BB 00 0B BA 
RxTime	RSSI	chan	crc err	ID	packet
2561	-65	20	22	1	E0 00 7B 80 03 00 B9 5B 
2549	-57	21	22	1	50 00 7B FF 73 00 BE 97 
2561	-65	22	22	1	40 00 7B FF C3 00 BA 1E 
2561	-64	23	22	1	80 00 7B 2A BB 00 0B BA 
2561	-60	24	22	1	E0 00 7B 80 03 00 B9 5B 
2561	-59	25	22	1	50 00 7B FF 73 00 BE 97 
2561	-58	26	22	1	90 00 7B 01 03 18 63 94 
2561	-63	27	22	1	80 00 7B 2A BB 00 0B BA 
2561	-66	28	22	1	E0 00 7B 80 03 00 B9 5B 
2561	-62	29	22	1	50 00 7B FF 73 00 BE 97 
2561	-57	30	22	1	A0 00 7B ED 2B 00 85 3E 
2561	-60	31	22	1	80 00 7B 2A BB 00 0B BA 
2562	-66	32	22	1	E0 00 7B 80 03 00 B9 5B 
2561	-62	33	22	1	50 00 7B FF 73 00 BE 97 
2562	-58	34	22	1	A0 00 7B ED 2B 00 85 3E 
2561	-64	35	22	1	80 00 7B 2A BB 00 0B BA 
2561	-62	36	22	1	E0 00 7B 80 03 00 B9 5B 
2561	-64	37	22	1	50 00 7B FF 73 00 BE 97 
2561	-60	38	22	1	60 00 7B FF C3 00 8F 16 
2561	-63	39	22	1	80 00 7B 2A BB 00 0B BA 
2561	-66	40	22	1	E0 00 7B 80 03 00 B9 5B 
2561	-57	41	22	1	50 00 7B FF 73 00 BE 97 
RxTime	RSSI	chan	crc err	ID	packet
2562	-60	42	22	1	40 00 7B FF C3 00 BA 1E 
Got CRC error. 31 B9 F7 F3 30 D7 BB F4    Seconds since last error: 132    Minutes running: 49.69

